time (s)	coil I (A)	last det (V)	int current (uC)
5951.703510	0.421202	261.914062	108.496094
5951.705511	0.482691	261.914062	108.496094
5951.707513	0.480519	5.285709	1.253622
5952.745562	0.432607	234.472656	-243.554687
5952.747562	0.482532	234.472656	-243.554687
5952.749563	0.480397	5.284371	1.058173
5953.779556	0.268060	259.277344	112.792969
5953.781561	0.474292	259.277344	112.792969
5953.783564	0.481615	259.277344	112.792969
5953.785568	0.479883	5.278708	1.315435
5954.845597	0.455601	239.550781	-237.890625
5954.847597	0.481596	239.550781	-237.890625
5954.849599	0.479790	5.277689	1.036817
5955.855662	0.473248	270.214844	104.492187
5955.857665	0.480897	270.214844	104.492187
5955.859666	0.479276	5.272034	1.333438
5956.943671	0.482337	257.324219	-222.460937
5956.945675	0.480440	5.284841	1.081553
5957.940204	0.364563	265.332031	104.687500
5957.942203	0.483157	265.332031	104.687500
5957.944204	0.481360	5.294961	1.293359
5959.020243	0.441948	268.066406	-210.742187
5959.022243	0.481772	268.066406	-210.742187
5959.024244	0.479825	5.278069	1.167150
5960.040266	0.482268	261.035156	103.710937
5960.042268	0.480537	5.285904	1.322723
5961.094239	0.482706	270.117187	-207.031250
5961.096244	0.480509	5.285594	1.232184
5962.140801	0.482743	269.628906	97.265625
5962.142803	0.480685	5.287535	1.234602
5963.171339	0.483409	255.468750	-224.023437
5963.173341	0.481278	5.294057	1.207199
5964.225932	0.412553	273.730469	100.878906
5964.227934	0.482733	273.730469	100.878906
5964.229932	0.480480	5.285284	1.309622
5965.264862	0.482529	233.984375	-244.140625
5965.266862	0.480641	5.287056	1.145289
5966.306854	0.481334	272.363281	105.957031
5966.310853	0.478880	5.267683	1.376758
5967.357782	0.343637	236.914062	-240.820312
5967.359785	0.482930	236.914062	-240.820312
5967.361785	0.481725	5.298976	1.091323
5968.376239	0.279347	275.195312	104.199219
5968.378241	0.477478	275.195312	104.199219
5968.382239	0.480994	275.195312	104.199219
5968.384241	0.479849	5.278336	1.392769
5969.458272	0.466969	255.664062	-224.023437
5969.464280	0.479748	255.664062	-224.023437
5969.466283	0.478814	5.266956	1.120826
5970.460801	2.161620	262.304687	109.863281
5970.462801	0.482818	262.304687	109.863281
5970.464801	0.481004	5.291044	1.384585
5971.540847	0.408366	272.558594	-207.421875
5971.542847	0.483241	272.558594	-207.421875
5971.544847	0.481055	5.291602	1.206784
5972.549777	0.385122	266.503906	104.296875
5972.551779	0.484018	266.503906	104.296875
5972.553780	0.481920	5.301120	1.339180
5973.623832	0.483941	275.390625	-203.417969
5973.625835	0.481935	5.301289	1.262540
5974.646354	0.484161	271.972656	98.437500
5974.648355	0.484128	5.325403	1.328894
5975.698886	0.479157	268.359375	-208.691406
5975.700890	0.482511	268.359375	-208.691406
5975.702889	0.480874	5.289618	1.292604
5976.738906	0.224446	261.035156	103.906250
5976.740909	0.464023	261.035156	103.906250
5976.742908	0.483029	261.035156	103.906250
5976.744908	0.481184	5.293020	1.285476
5977.778954	0.333196	271.386719	-206.835937
5977.782955	0.481959	271.386719	-206.835937
5977.784957	0.480392	5.284309	1.290111
5978.830950	0.482731	275.781250	95.312500
5978.832953	0.483520	275.781250	95.312500
5978.834953	0.481727	5.298994	1.336270
5979.863916	0.476780	265.136719	-214.160156
5979.865920	0.482747	265.136719	-214.160156
5979.867919	0.480974	5.290716	1.369946
5980.917936	0.440316	262.207031	105.175781
5980.919939	0.483320	262.207031	105.175781
5980.921938	0.481189	5.293074	1.322832
5981.951950	0.479523	260.742187	-219.335937
